01;1004114;ВИСТ Групп;1376722,14;521;208;26,156986;2883;1376722,14;521;208;26,156986;2883
01;1004123;Мир вычисл. техн.;79511,97;30;11;4,088612;160;79511,97;30;11;4,088612;160
01;1004140;ТП;473780,99;695;558;68,038046;2386;473780,99;695;558;68,038046;2386
01;1004152;СМАРТ.технологии;3223,82;2;1;0,24696;2;3223,82;2;1;0,24696;2
01;1004183;СКАН;1281423,11;145;35;39,835241;1216;1281423,11;145;35;39,835241;1216
01;1004192;Теллур-Сет. техн.;516324,71;154;28;11,16057;8052;516324,71;154;28;11,16057;8052
01;1004252;ИНФОСЭЛ;5773209,13;1003;249;813,884178;18866;5773209,13;1003;249;813,884178;18866
01;1004297;Ф-центр;1719128,86;1169;137;150,065601;24147;1719128,86;1169;137;150,065601;24147
01;1004301;Ланье-Сервис;2926,47;9;6;0,459555;21;2926,47;9;6;0,459555;21
01;1004370;Аванти;225;1;1;0;1;225;1;1;0;1
01;1004391;СибСтройСервис;7495,5;5;3;0,27406;1336;7495,5;5;3;0,27406;1336
01;1004394;Метрекс;534,54;1;1;0,13664;4;534,54;1;1;0,13664;4
01;1004429;7Микрон;24129,88;17;2;0,778199;70;24129,88;17;2;0,778199;70
01;1004507;ПУСК НПО;9365,57;2;2;3,162705;40;9365,57;2;2;3,162705;40
01;1004568;СофтЛайн Трейд;16493022,76;2923;1272;308,148663;239528;16493022,76;2923;1272;308,148663;239528
01;1004604;ИЦ ТЕЛЕКОМ-СЕРВИС;185243,52;74;28;21,276715;7697;185243,52;74;28;21,276715;7697
01;1004610;Топ двадцать;202850,7;163;103;7,121462;412;202850,7;163;103;7,121462;412
01;1004627;Дельта Телеком;137176;7;5;0,218858;7;137176;7;5;0,218858;7
01;1004660;Микс  ДК;223123,74;64;32;6,952351;898;223123,74;64;32;6,952351;898
01;1004727;Алвар;266562,76;107;56;9,142738;586;266562,76;107;56;9,142738;586
01;1004735;Логопринт;2276369,23;407;79;193,108267;2314;2276369,23;407;79;193,108267;2314
01;1004743;КОРВЕТ ТРЭЙДИНГ;28000;2;1;0,108;2000;28000;2;1;0,108;2000
01;1004786;ИВК;506381,93;224;83;47,492146;4412;506381,93;224;83;47,492146;4412
01;1004800;Тексис Груп;202114,39;45;34;5,492954;3290;202114,39;45;34;5,492954;3290
01;1004815;Интегрис;892881,96;392;111;110,050132;2736;892881,96;392;111;110,050132;2736
01;1004864;Тверь-Андреев Софт;1130,19;3;2;0,016548;3;1130,19;3;2;0,016548;3
01;1004956;ИНТЕГРАЛМИКРО;4291,04;43;4;0,085112;598;4291,04;43;4;0,085112;598
01;10050;ЭЛЬДОРАДО;11077230,01;2488;273;819,682548;263580;11077230,01;2488;273;819,682548;263580
01;1005019;КомпЦентр;28721,92;90;63;4,488293;168;28721,92;90;63;4,488293;168
01;1005069;Интертехпроект;7579,87;8;4;0,279428;20;7579,87;8;4;0,279428;20
01;1005079;ТИС Сервис центр;310288,04;207;26;55,870045;1126;310288,04;207;26;55,870045;1126
01;1005096;Олинс;67895,21;50;21;3,320816;310;67895,21;50;21;3,320816;310
01;1005100;МАК-ТРЕЙД;31714,38;30;21;2,174773;155;31714,38;30;21;2,174773;155
01;1005199;ООО ``Интерюнити``;99387,14;32;12;11,499623;54;99387,14;32;12;11,499623;54
01;1005236;Нордкомп;104075,36;122;58;7,197223;452;104075,36;122;58;7,197223;452
01;1005250;ТелКо Групп;1627249,93;289;171;81,103972;17472;1627249,93;289;171;81,103972;17472
01;1005271;Т-Платформы;6440013,26;78;33;57,970965;7045;6440013,26;78;33;57,970965;7045
01;1005281;Стандарт Системы М;57579,63;144;9;37,27405;419;57579,63;144;9;37,27405;419
